2026-07-28 14:05:17,235 | INFO    | main         | متصل شد به @lfc_test_1_bot | حالت انتشار: manual
2026-07-28 14:05:17,235 | INFO    | main         | ترجمه: Liverpool are working on Bradley Barcola deal
2026-07-29 01:50:34,447 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:50:34,599 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:50:34,727 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:50:34,880 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:50:35,076 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:50:36,110 | INFO    | src.twitter  | توییتر: 29 حساب در 1.0s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:50:36,111 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:50:36,113 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:50:36,114 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:51:33,473 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:51:34,306 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:51:34,591 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:51:34,954 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:51:35,341 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:51:35,742 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:51:36,235 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:51:36,723 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:51:38,693 | INFO    | src.twitter  | توییتر: 29 حساب در 2.0s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:51:38,694 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:51:38,695 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:51:38,696 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:52:33,832 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:52:34,121 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:52:35,524 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:52:35,787 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:52:37,364 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:52:46,753 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:52:51,782 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:52:52,075 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:52:53,698 | INFO    | src.twitter  | توییتر: 29 حساب در 1.6s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:52:53,699 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:52:53,702 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:52:53,702 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:53:33,464 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:53:34,406 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:53:34,993 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:53:35,206 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:53:35,406 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:53:35,581 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:53:35,787 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:53:35,934 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:53:36,621 | INFO    | src.twitter  | توییتر: 29 حساب در 0.7s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:53:36,622 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:53:36,625 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:53:36,626 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:54:33,729 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:54:34,969 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:54:35,262 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:54:35,718 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:54:36,282 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:54:36,736 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:54:37,172 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:54:37,586 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:54:38,440 | INFO    | src.twitter  | توییتر: 29 حساب در 0.9s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:54:38,440 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:54:38,442 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:54:38,443 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:55:34,148 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:55:34,941 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:55:36,852 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:55:37,302 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:55:37,667 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:55:37,885 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:55:38,045 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:55:38,246 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:55:39,069 | INFO    | src.twitter  | توییتر: 29 حساب در 0.8s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:55:39,070 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:55:39,072 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:55:39,073 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:56:33,742 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:56:34,174 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:56:34,565 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:56:34,757 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:56:34,951 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:56:35,104 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:56:35,262 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:56:35,427 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:56:36,236 | INFO    | src.twitter  | توییتر: 29 حساب در 0.8s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:56:36,237 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:56:36,239 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:56:36,240 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:57:09,743 | INFO    | main         | ترجمه: Liverpool are working on Bradley Barcola deal
2026-07-29 01:57:12,618 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:57:12,908 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:57:13,207 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:57:13,472 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:57:13,615 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:57:13,758 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:57:13,881 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:57:14,023 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:57:14,808 | INFO    | src.twitter  | توییتر: 29 حساب در 0.8s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:57:14,809 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:57:14,810 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:57:14,811 | INFO    | main         | ترجمه: Inside Training: Pre-season day one for Cody Gakpo and Virgil van Dijk
2026-07-29 01:57:15,083 | INFO    | guard        | نگهبان کانال: 19 پست اخیر خوانده شد
2026-07-29 01:57:16,740 | INFO    | main         | → در گروه قرار گرفت: Liverpool are working on Bradley Barcola deal
2026-07-29 01:57:22,641 | INFO    | main         | خبر مشترک با Paul Gorst
2026-07-29 01:57:23,176 | INFO    | main         | → در گروه قرار گرفت: Inside Training: Pre-season day one for Cody Gakpo and Virgil van Dijk
2026-07-29 01:57:25,177 | INFO    | main         | ترجمه: Bradley Barcola 'reaches verbal agreement' with Liverpool as blockbust
2026-07-29 01:57:33,653 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:57:34,153 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:57:34,405 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:57:34,561 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:57:34,708 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:57:34,829 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:57:35,019 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:57:35,189 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:57:36,448 | INFO    | src.twitter  | توییتر: 29 حساب در 1.3s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:57:36,449 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:57:36,450 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:57:36,451 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:58:10,196 | WARNING | translate    | opencode-deepseek ناموفق → سرویس بعدی | HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)
2026-07-29 01:58:33,206 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:58:33,804 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:58:33,983 | INFO    | translate    | ترجمه با سرویس جایگزین انجام شد: opencode-ling
2026-07-29 01:58:34,152 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:58:34,603 | INFO    | main         | → در گروه قرار گرفت: Bradley Barcola 'reaches verbal agreement' with Liverpool as blockbust
2026-07-29 01:58:34,610 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:58:35,009 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:58:36,118 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:58:36,573 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:58:36,604 | INFO    | main         | ترجمه: Liverpool’s flight from Chicago to New York has been cancelled due to 
2026-07-29 01:58:36,971 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:58:38,512 | INFO    | src.twitter  | توییتر: 29 حساب در 1.5s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:58:38,513 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:58:38,515 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:58:38,515 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 01:58:40,778 | INFO    | main         | هشدار کانال (100%): لغو پرواز لیورپول به نیویورک به دلیل شرایط جوی
2026-07-29 01:58:41,242 | INFO    | main         | → در گروه قرار گرفت: Liverpool’s flight from Chicago to New York has been cancelled due to 
2026-07-29 01:58:43,243 | INFO    | main         | ترجمه: Interview with Milos Kerkez.
Setting the record straight over summer w
2026-07-29 01:58:53,824 | INFO    | main         | → در گروه قرار گرفت: Interview with Milos Kerkez.
Setting the record straight over summer w
2026-07-29 01:58:55,826 | INFO    | main         | ترجمه: Liverpool assessed a number of wide options after missing out on Yan D
2026-07-29 01:59:01,401 | INFO    | main         | → در گروه قرار گرفت: Liverpool assessed a number of wide options after missing out on Yan D
2026-07-29 01:59:03,402 | INFO    | main         | در این سیکل 5 خبر ارسال شد
2026-07-29 01:59:33,669 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 01:59:36,603 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 01:59:40,171 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 01:59:41,655 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 01:59:42,689 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 01:59:43,714 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 01:59:44,745 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 01:59:45,463 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 01:59:48,414 | INFO    | src.twitter  | توییتر: 29 حساب در 2.9s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 01:59:48,415 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 01:59:48,417 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 01:59:48,417 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 02:00:35,318 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 02:00:36,813 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 02:00:37,891 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 02:00:38,553 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 02:00:38,931 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 02:00:39,264 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 02:00:39,524 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 02:00:39,689 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 02:00:40,347 | INFO    | src.twitter  | توییتر: 29 حساب در 0.7s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 02:00:40,348 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 02:00:40,350 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 02:00:40,351 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-29 02:01:33,284 | INFO    | src.lfc      | رد شد (podcast): Pre-season tour podcast: Interviews, previews and Liverpool 
2026-07-29 02:01:33,864 | INFO    | src.lfc      | رد شد (photos:): Training photos: Day two of pre-season camp for LFC Women
2026-07-29 02:01:34,141 | INFO    | src.lfc      | رد شد (foundation): LFC Foundation hosts football clinic for families affected b
2026-07-29 02:01:34,721 | INFO    | src.lfc      | رد شد (photos:): Photos: Cody Gakpo and Virgil van Dijk begin pre-season at A
2026-07-29 02:01:35,058 | INFO    | src.lfc      | رد شد (watch all): Watch all of Leanne Kiernan's goals for Liverpool FC Women
2026-07-29 02:01:36,522 | INFO    | src.lfc      | رد شد (women): Leanne Kiernan completes permanent move to Newcastle United
2026-07-29 02:01:36,920 | INFO    | src.lfc      | رد شد (supporters club): We Love You Liverpool: Meet Official LFC Supporters Club... 
2026-07-29 02:01:37,938 | INFO    | src.lfc      | رد شد (women): Liverpool FC Women set to compete in revamped Subway Players
2026-07-29 02:01:39,574 | INFO    | src.twitter  | توییتر: 29 حساب در 1.6s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-29 02:01:39,575 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @JamesPearceLFC — Citi Field. Come on the Mets
2026-07-29 02:01:39,577 | INFO    | main         | جمع‌آوری شد: 7 آیتم
2026-07-29 02:01:39,578 | INFO    | main         | در این سیکل 0 خبر ارسال شد
2026-07-31 01:03:18,127 | INFO    | main         | متصل شد به @lfc_news_development_bot | حالت انتشار: manual
2026-07-31 01:03:18,129 | INFO    | main         | سرویس فعال شد — چک منابع هر 60 ثانیه
2026-07-31 01:03:21,595 | INFO    | src.lfc      | رد شد (gallery:): Gallery: Pre-season training continues for LFC Women in Wale
2026-07-31 01:03:24,618 | WARNING | src.base     | GET https://lightbrd.com/FabrizioRomano/rss -> 403
2026-07-31 01:03:24,692 | WARNING | src.base     | GET https://nitter.space/FabrizioRomano/rss -> 403
2026-07-31 01:03:25,503 | WARNING | src.base     | GET https://rsshub.rssforever.com/twitter/user/FabrizioRomano -> 503
2026-07-31 01:03:25,894 | WARNING | src.base     | GET https://xcancel.com/FabrizioRomano/rss -> 400
2026-07-31 01:03:51,555 | INFO    | src.twitter  | آینه فعال توییتر: https://nitter.net (18 توییت، 0.8s)
2026-07-31 01:03:53,174 | INFO    | src.twitter  | توییتر: 29 حساب در 1.6s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-31 01:03:53,175 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — The winner at Yankee Stadium 🙌  Video
2026-07-31 01:03:53,177 | INFO    | main         | جمع‌آوری شد: 10 آیتم
2026-07-31 01:03:53,313 | INFO    | main         | ترجمه: Watch Iraola and Szoboszlai's press conferences in Chicago on Thursday
2026-07-31 01:04:19,443 | INFO    | guard        | نگهبان کانال: 21 پست اخیر خوانده شد
2026-07-31 01:04:20,133 | ERROR   | telegram     | telegram sendPhoto failed: 400 — Bad Request: chat not found
2026-07-31 01:04:20,133 | INFO    | telegram     | تلگرام نتوانست عکس را خودش بگیرد — دانلود و آپلود دستی…
2026-07-31 01:04:22,998 | ERROR   | telegram     | telegram upload_photo failed: Bad Request: chat not found
2026-07-31 01:04:22,998 | WARNING | telegram     | ارسال با عکس نشد (Bad Request: chat not found) — فقط متن می‌رود
2026-07-31 01:04:23,184 | ERROR   | telegram     | telegram sendMessage failed: 400 — Bad Request: chat not found
2026-07-31 01:04:23,185 | ERROR   | main         | ارسال به گروه ناموفق بود (ADMIN_CHAT_ID را چک کن)
2026-07-31 01:04:23,186 | INFO    | main         | ترجمه: Andoni Iraola press conference: Chicago benefits, Ngumoha and Wirtz po
2026-07-31 01:04:39,260 | INFO    | main         | خاموش شد.
2026-07-31 01:04:44,671 | INFO    | main         | متصل شد به @lfc_news_development_bot | حالت انتشار: manual
2026-07-31 01:04:44,672 | INFO    | main         | سرویس فعال شد — چک منابع هر 60 ثانیه
2026-07-31 01:04:45,789 | INFO    | src.lfc      | رد شد (gallery:): Gallery: Pre-season training continues for LFC Women in Wale
2026-07-31 01:04:47,805 | INFO    | src.twitter  | توییتر: 29 حساب در 1.4s (FabrizioRomano, David_Ornstein, JamesPearceLFC, DavidLynchLFC, _pauljoyce, LFC)
2026-07-31 01:04:47,806 | INFO    | src.twitter  | رد شد (توییت کوتاه/مدیا): @LFC — The winner at Yankee Stadium 🙌  Video
2026-07-31 01:04:47,808 | INFO    | main         | جمع‌آوری شد: 10 آیتم
2026-07-31 01:04:47,829 | INFO    | main         | ترجمه: Andoni Iraola press conference: Chicago benefits, Ngumoha and Wirtz po
2026-07-31 01:05:33,478 | WARNING | translate    | opencode-deepseek ناموفق → سرویس بعدی | HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)
2026-07-31 01:06:19,247 | WARNING | translate    | opencode-ling ناموفق → سرویس بعدی | HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)
2026-07-31 01:06:21,330 | INFO    | translate    | ترجمه با سرویس جایگزین انجام شد: groq
2026-07-31 01:06:22,243 | INFO    | guard        | نگهبان کانال: 21 پست اخیر خوانده شد
2026-07-31 01:06:23,353 | INFO    | main         | → در گروه قرار گرفت: Andoni Iraola press conference: Chicago benefits, Ngumoha and Wirtz po
2026-07-31 01:06:25,354 | INFO    | main         | ترجمه: Dominik Szoboszlai: I want to step up and be an example for Liverpool
2026-07-31 01:07:11,163 | WARNING | translate    | opencode-deepseek ناموفق → سرویس بعدی | HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)
2026-07-31 01:07:56,841 | WARNING | translate    | opencode-ling ناموفق → سرویس بعدی | HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)
2026-07-31 01:08:00,909 | INFO    | translate    | ترجمه با سرویس جایگزین انجام شد: groq
2026-07-31 01:08:01,924 | INFO    | main         | → در گروه قرار گرفت: Dominik Szoboszlai: I want to step up and be an example for Liverpool
2026-07-31 01:08:03,925 | INFO    | main         | ترجمه: Andoni Iraola offers update on Joe Gomez injury
2026-07-31 01:08:49,631 | WARNING | health       | ALERT | ⚠️ سرویس <b>opencode-deepseek</b> از مدار خارج شد دلیل: <code>HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)</code> فعلاً رد می‌شود و سرویس بعدی زنجیره کار را ادامه می‌دهد.
2026-07-31 01:08:49,848 | WARNING | translate    | opencode-deepseek ناموفق → سرویس بعدی | HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)
2026-07-31 01:09:35,567 | WARNING | health       | ALERT | ⚠️ سرویس <b>opencode-ling</b> از مدار خارج شد دلیل: <code>HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)</code> فعلاً رد می‌شود و سرویس بعدی زنجیره کار را ادامه می‌دهد.
2026-07-31 01:09:35,859 | WARNING | translate    | opencode-ling ناموفق → سرویس بعدی | HTTPSConnectionPool(host='opencode.ai', port=443): Read timed out. (read timeout=45)
2026-07-31 01:09:38,749 | INFO    | translate    | ترجمه با سرویس جایگزین انجام شد: groq
2026-07-31 01:09:39,256 | INFO    | main         | → در گروه قرار گرفت: Andoni Iraola offers update on Joe Gomez injury
2026-07-31 01:09:41,258 | INFO    | main         | ترجمه: Harvey Elliott: Putting on the Liverpool kit again is a feeling like n
2026-07-31 01:09:41,259 | INFO    | translate    | opencode-deepseek فعلاً کنار گذاشته شده (248ث دیگر)
2026-07-31 01:09:41,259 | INFO    | translate    | opencode-ling فعلاً کنار گذاشته شده (294ث دیگر)
2026-07-31 01:09:43,316 | INFO    | translate    | ترجمه با سرویس جایگزین انجام شد: groq
2026-07-31 01:09:43,806 | INFO    | main         | → در گروه قرار گرفت: Harvey Elliott: Putting on the Liverpool kit again is a feeling like n
2026-07-31 01:09:45,807 | INFO    | main         | ترجمه: Harvey Elliott opens up about the mental toll of being frozen out at A
